volume,surface_area,diameter,eccentricity,compactness,rectangularity,convexity,sphericity,elongation,obj_class,file_name
0.02137900000000001,-0.12249915489065602,-0.6825726435205085,-0.2872709976409564,-0.4216024219370837,-0.7070562640111122,0.5989737172830671,-0.14644306092617024,-0.7158708678609035,AircraftBuoyant,m1344.obj
0.009074000000000004,-0.6593351077627012,-0.6364630203762428,-0.2561145392015315,-0.5850232974274036,-0.16146523348344588,0.1427026845236517,0.023687217815539903,0.414982226879161,AircraftBuoyant,m1346.obj
0.012220000000000005,-0.45125252678484146,-0.7517141297939882,-0.26031099573789995,-0.45633683050906565,-0.2247207531997088,0.5950500379369033,-0.12585425171345468,0.2427661242069252,AircraftBuoyant,m1347.obj
0.009052000000000003,-0.6590156934605226,-0.9007587862082198,-0.2572158319050647,-0.5838238373712996,-0.21105727930244964,0.129513279782062,0.021256321074268305,0.3661037321328026,AircraftBuoyant,m1348.obj
0.007001000000000003,-0.7178564068975266,-1.020996086117255,-0.2329919787328261,-0.5686112133843259,0.7900167828337238,0.7270322750450667,-0.006862246472823877,1.5982214998990798,AircraftBuoyant,m1351.obj
0.011210000000000005,-0.48023607164958587,-0.8304809161799402,-0.2709819121123737,-0.44550890004805527,-0.2027123798023232,0.6458106192417691,-0.13276800263380797,0.04548270985533519,AircraftBuoyant,m1352.obj
0.044580000000000015,2.4023910755613134,0.27313630621958473,-0.26122634917518206,2.767393667211248,1.4141091094594753,0.8810620075013134,-0.3068038878776236,-0.006527065349950187,Apartment,D00310.obj
0.02460800000000001,0.5257706173793874,-0.6525561171921317,-0.2553568394090372,0.4020381863991538,0.5864103757267676,0.8810620075013134,-0.27251801862900216,-0.32020424142472775,Apartment,D00859.obj
0.02389400000000001,0.9859311611283565,0.6254206758163776,-0.2824135400973667,1.8364317655147433,-0.30751219612492153,0.7363071569073242,-0.3007783702973542,-0.19293746572359338,Apartment,D00869.obj
0.02299000000000001,0.4556043525597613,-0.39452438204346796,-0.28686768973926163,0.40637116019764874,-0.12019608726448096,0.8810620075013134,-0.27270848946383863,0.10004182223160726,Apartment,D00921.obj
0.03248400000000001,1.9066274761058395,-0.3570307757811423,-0.28348828948255805,3.442360010636458,0.44470293322810295,0.8810620075013134,-0.3095011252619799,-0.7317077290212546,Apartment,D00953.obj
0.02863200000000001,1.275026298988625,-0.5106223354808423,-0.16788865943301085,1.9085431467738594,4.752288154876893,0.8810620075013134,-0.30139558685830165,1.871617325225115,Apartment,m465.obj
0.004968000000000002,-0.8018301483482404,-0.5711381218251719,-0.013780938485044945,-0.5788722930647473,-0.06268128452368933,-0.366946193635896,0.011571346892677154,0.15325169582406792,AquaticAnimal,m57.obj
0.007419000000000003,-0.6948037698870961,-0.6965698594988858,-0.10236459709891485,-0.5571962040677072,-0.15120956898256244,-0.6271913721198145,-0.025123592295124137,-0.8142749972701755,AquaticAnimal,m62.obj
0.018781000000000006,-0.1788161163935492,-0.21223452010447103,-0.28550331797709605,-0.3933656211659341,-0.6508265084247173,0.009495940276670245,-0.1602673360698727,-0.8219792255142963,AquaticAnimal,m63.obj
0.009213000000000004,-0.6551290378957253,-0.6482674436108029,-0.23806939974356234,-0.5853559834446642,-0.9102837912801062,-0.5963782935991129,0.0243675422443991,-0.7931479490662217,AquaticAnimal,m73.obj
