volume,surface_area,diameter,eccentricity,compactness,rectangularity,convexity,sphericity,elongation,obj_class,file_name
0.02137900000000001,1.5528450423883915,1.0009734079920651,1.8658115318607995,72.43645892805587,0.05112815419403487,0.931993548105846,0.013805202722474373,1.1113331441398377,AircraftBuoyant,m1344.obj
0.009074000000000004,0.7007286853732869,1.0056865760331695,11.923573438363427,36.948751293995905,0.10460480196812277,0.8219947459008969,0.02706451408988476,2.279405612831049,AircraftBuoyant,m1346.obj
0.012220000000000005,1.0310168672891065,0.9939060016417891,10.568895698727511,64.89369835633505,0.09840474925764858,0.9310476190476191,0.015409816751527123,2.1015214215665985,AircraftBuoyant,m1347.obj
0.009052000000000003,0.7012356897013221,0.9786711664076978,11.568059995683779,37.20922039050538,0.09974398824819339,0.8188150158299412,0.026875059179019202,2.228918397214937,AircraftBuoyant,m1348.obj
0.007001000000000003,0.6078381925518339,0.9663809206707747,19.387875207933913,40.51272216637605,0.1978652586159563,0.9628661807179205,0.024683604224204916,3.5015884278380325,AircraftBuoyant,m1351.obj
0.011210000000000005,0.9850114674432127,0.9858547300203916,7.1241673311782225,67.24504073734579,0.10056192187669682,0.9432850891955571,0.01487098511704271,1.8977448869262068,AircraftBuoyant,m1352.obj
0.044580000000000015,5.560587544591052,1.0986627095163732,10.27340617926299,764.9438299619367,0.2590362890436348,1.0,0.0013072855297751203,1.8440233321082693,Apartment,D00310.obj
0.02460800000000001,2.581839605353934,1.0040415946947245,12.16817004822301,251.29437421261233,0.1779085740148994,1.0,0.00397939668619056,1.5200222084132657,Apartment,D00859.obj
0.02389400000000001,3.312249564082836,1.134672013408736,3.4338700947220406,562.7805280782004,0.09028986359367762,0.9651021891913725,0.001776891612463618,1.6514776711670416,Apartment,D00869.obj
0.02299000000000001,2.4704651311899286,1.0304167165188252,1.9960052397927803,252.23530239504726,0.10864983840164788,1.0,0.003964552108704493,1.9540996843613254,Apartment,D00921.obj
0.03248400000000001,4.773665077776717,1.0342491847701585,3.0869252246421808,911.516342111544,0.16401897802550267,1.0,0.0010970730351180342,1.0949750498852138,Apartment,D00953.obj
0.02863200000000001,3.771128471850377,1.0185495806268958,40.40418186273628,578.4398959988142,0.5862312299978115,1.0,0.0017287880848420075,3.783982434719941,Apartment,m465.obj
0.004968000000000002,0.47454719691882385,1.0123638638343728,90.15241522699658,38.284474431097216,0.11428720902519132,0.6991274978891078,0.026120248870067628,2.0090608359865763,AquaticAnimal,m57.obj
0.007419000000000003,0.6444294993818398,0.999542660427564,61.55631054207466,42.99155182661874,0.10561002112957515,0.6363870303654142,0.02326038390130495,1.0096902739004294,AquaticAnimal,m62.obj
0.018781000000000006,1.4634534809304292,1.0490497630050237,2.4364444624501562,78.56822959249043,0.05663956964199138,0.7898809774151491,0.012727790930083275,1.001732479076037,AquaticAnimal,m63.obj
0.009213000000000004,0.7074049538184684,1.0044799682463583,17.748809210611224,36.876506765388015,0.031208605877318663,0.6438155136268344,0.027117536006382028,1.0315126692818763,AquaticAnimal,m73.obj
0.004832000000000002,0.38848524443897847,1.0047422843925573,26.22539351242481,22.203291422214992,0.052886027451307306,0.5240780911062907,0.04503836755479744,1.7833555466071727,AquaticAnimal,m74.obj
0.005819000000000002,0.4508845272515436,1.0052091747439034,21.295778486178282,23.935742744941333,0.04697797642752223,0.5593578775353263,0.04177852388605503,1.5723717837377726,AquaticAnimal,m76.obj
0.0037800000000000012,0.2956540470993313,1.0246329846870645,43.64926381556512,15.992468784007217,0.06417820309487088,0.5390758699372504,0.06252943266645733,2.1508980655883443,AquaticAnimal,m79.obj
0.04590800000000002,5.446997420720364,1.1241127190142248,10.393264437712043,678.0198200717401,0.19549445973296906,1.0,0.0014748831382159178,1.1929115787232394,Bed,D00184.obj
0.02886600000000001,3.642129898131407,1.0670889608373308,17.482375391429212,512.6733059926122,0.16323148682375133,1.0,0.0019505599146884592,1.0905727005148682,Bed,D00307.obj
0.017342000000000007,1.7019990529658509,1.1649269906497342,13.863581716340802,144.95299898294294,0.07760994382119853,0.7247576061517887,0.006898787931374038,1.4715102815581493,Bed,D00538.obj
0.022480000000000007,2.2410977897956252,1.1571613837208896,29.97916164696637,196.9415876229748,0.10599414014255282,1.0,0.005077647702903671,1.8607381408860886,Bed,D00650.obj
0.02746600000000001,3.3296763584887503,1.1802069797542811,24.757649189965537,432.6760563815707,0.12185924203684748,1.0,0.0023111979164340784,1.5171637146486534,Bed,D00988.obj
0.03970500000000002,4.219225337253592,1.4720256353265324,4.6365697937569,421.2650088889619,0.08276297526230654,1.0,0.002373802663167741,1.0225831291784753,Bed,m949.obj
0.04121900000000001,3.9674675487515687,1.396164021825943,13.489076911451175,325.00711870823056,0.09404494538169807,1.0,0.003076855682345015,1.28221939064112,Bed,m951.obj
0.007166000000000003,0.6600141386872181,1.032859439219439,57.07487330941648,49.505532454162505,0.03699720870049252,0.48481158243691225,0.020199762540195006,1.1885095714872547,Bicycle,D00040.obj
0.005967000000000003,0.5966916762237391,1.0011576728412181,68.98791114799867,52.757655715534796,0.03162240908769258,0.3820836268169303,0.018954595052364017,1.4930115226585605,Bicycle,D00077.obj
0.008437000000000004,0.806389617859794,1.0057564334140958,83.95990291539046,65.1337842577788,0.055958112027048736,0.6061498670881529,0.015353015511002986,1.6467632060595607,Bicycle,D00558.obj
0.005425000000000002,0.40278893075423533,1.0768017775216177,90.03406213212301,19.632731286844937,0.025222907532549237,0.28706741454122126,0.050935347985435815,1.0815565466433277,Bicycle,D00930.obj
0.005411000000000002,0.49772890301476663,1.001745894343098,100.86925915987509,37.236696177100974,0.03348747804823507,0.3819978821037769,0.026855228918374306,1.6725157881540131,Bicycle,m1476.obj
0.008350000000000003,0.8588222146101733,1.0175918918289537,26.02127722524132,80.33124246714294,0.06494107713095194,0.5921985815602837,0.01244845678079758,1.4950305219895974,Biplane,D00132.obj
0.009427000000000003,0.878874088490265,1.014730459930329,8.644095559421897,67.54303849613969,0.03747310085218186,0.5128665469778575,0.014805374799020233,1.158224346055969,Biplane,D00199.obj
0.012712000000000005,1.1950275093815974,1.0207072279688822,6.033083409179817,93.37993484055123,0.047521674397916276,0.6241162608012568,0.010708938721230927,1.0316273567951721,Biplane,m1119.obj
0.010187000000000003,0.9747679687211266,1.0283331194201115,11.008733150121795,78.91485505512573,0.06030035034500681,0.5960795787009947,0.012671885404863928,1.1918943727104983,Biplane,m1127.obj
0.020316000000000008,2.3953255911521767,1.0280706818457634,3.237890446271527,294.4183547632526,0.04965208718271626,0.8230099250557018,0.0033965273693758635,1.1651500974401046,Bird,D00113.obj
0.004365000000000002,0.3901190913611694,1.005504124587777,12.899159258243332,27.553117388719425,0.041957826880881996,0.3691019786910198,0.03629353390006649,1.0020306289418386,Bird,D00271.obj
0.002621000000000001,0.24636827118094007,1.0024914710745847,91.04355044487774,19.247215664358457,0.06891077821980572,0.4485709395858292,0.05195556684345656,2.0440149255964113,Bird,D00599.obj
0.016153000000000008,1.2577062415508458,1.0384364578893595,2.955604153699953,67.4184694604974,0.026879360921319612,0.6160799420267745,0.01483273067458067,1.0688708742344357,Bird,m36.obj
0.003433000000000001,0.27091747905846314,1.150946992359024,8.912902595351017,14.91801697364927,0.009454313581046743,0.18317148650090703,0.06703303808853212,1.0029266106682007,Bird,m43.obj
0.0031690000000000012,0.29607440181390665,1.0002045223777145,36.34074795140793,22.85102732733192,0.04767275030913164,0.34408251900108583,0.043761708638976965,1.0028410806452073,Bird,m47.obj
0.02686700000000001,2.6104257208822506,1.0800782737782022,13.375110223837266,217.89300873072236,0.30857270472832643,1.0,0.004589408379026172,2.48703926276243,Bookset,D01038.obj
0.11116600000000004,9.831540315891786,1.4483578750628425,2.209032804251952,679.9365100291863,0.17426006882319828,1.0,0.0014707255534153845,1.0760720655494262,Bookset,D01042.obj
0.08813400000000003,9.156403983295062,1.5416980374850102,1.9173145702718166,873.8472040201333,0.11249868747072196,1.0,0.0011443648219042195,1.0876378629932522,Bookset,D01050.obj
0.03690800000000002,3.7199021053112564,1.1712968139770028,5.649779316433766,334.1189711876911,0.16802026376420945,1.0,0.002992945885249511,1.714933375882237,Bookset,D01078.obj
0.04986400000000002,5.800350662931107,1.3502366845207012,2.3823283900201995,693.962732292504,0.10659235211904802,1.0,0.0014409995716866562,1.380735059407372,Bookset,D01122.obj
0.008561000000000003,0.680157531511212,1.004068551693982,13.285747669480177,37.960084173802215,0.13785792753028295,0.9296340536431751,0.026343461079312895,2.8253166891988095,Bottle,D00020.obj
